Fecha;Hora;Lectura Barométrica Actual F(Digits);Temperatura Actual T(°C);Presión Calculada P(kPa);Presión Calculada P(kPa) Corrgida;Presión Calculada (mca);Columna1;Elevación Piezométrica (msnm);Elevación Piezométrica (msnm) Corregida;Columna2
20/1/2023;6:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
20/1/2023;6:30:01;5660,4;21,7;181,01;;18,46;18,46;807,46;;
20/1/2023;7:30:00;5660,3;21,8;181,53;;18,51;18,51;807,51;;
20/1/2023;8:30:00;5660,1;21,7;181,36;;18,49;18,49;807,49;;
20/1/2023;9:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
20/1/2023;10:30:00;5660,4;21,8;181,41;;18,5;18,5;807,5;;
20/1/2023;11:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
20/1/2023;12:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
20/1/2023;13:30:00;5660,4;21,8;181,41;;18,5;18,5;807,5;;
20/1/2023;14:30:00;5660,8;21,7;180,55;;18,41;18,41;807,41;;
20/1/2023;15:30:00;5660,3;21,8;181,53;;18,51;18,51;807,51;;
20/1/2023;15:30:01;5660,3;21,8;181,53;;18,51;18,51;807,51;;
20/1/2023;16:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
20/1/2023;17:30:00;5660,6;21,7;180,78;;18,43;18,43;807,43;;
20/1/2023;18:30:00;5660,5;21,7;180,89;;18,45;18,45;807,45;;
20/1/2023;19:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
20/1/2023;20:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
20/1/2023;21:30:00;5660,5;21,7;180,89;;18,45;18,45;807,45;;
20/1/2023;21:30:01;5660,5;21,7;180,89;;18,45;18,45;807,45;;
20/1/2023;23:30:00;5660,4;21,8;181,41;;18,5;18,5;807,5;;
20/1/2023;23:30:01;5660,4;21,8;181,41;;18,5;18,5;807,5;;
21/1/2023;0:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
21/1/2023;1:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
21/1/2023;1:30:01;5660,4;21,7;181,01;;18,46;18,46;807,46;;
21/1/2023;2:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
21/1/2023;3:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
21/1/2023;4:30:00;5660,6;21,7;180,78;;18,43;18,43;807,43;;
21/1/2023;5:30:00;5660,6;21,8;181,18;;18,48;18,48;807,48;;
21/1/2023;6:30:00;5660,5;21,7;180,89;;18,45;18,45;807,45;;
21/1/2023;7:30:00;5660,7;21,8;181,06;;18,46;18,46;807,46;;
21/1/2023;8:30:00;5660,5;21,7;180,89;;18,45;18,45;807,45;;
21/1/2023;9:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
21/1/2023;10:30:00;5660,8;21,7;180,55;;18,41;18,41;807,41;;
21/1/2023;11:30:00;5660,6;21,7;180,78;;18,43;18,43;807,43;;
21/1/2023;12:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
21/1/2023;13:30:00;5660,8;21,7;180,55;;18,41;18,41;807,41;;
21/1/2023;14:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
21/1/2023;14:30:01;5660,7;21,7;180,66;;18,42;18,42;807,42;;
21/1/2023;15:30:00;5660,6;21,7;180,78;;18,43;18,43;807,43;;
21/1/2023;15:30:01;5660,6;21,7;180,78;;18,43;18,43;807,43;;
21/1/2023;16:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
21/1/2023;16:30:01;5660,7;21,7;180,66;;18,42;18,42;807,42;;
21/1/2023;17:30:00;5661;21,8;180,71;;18,43;18,43;807,43;;
21/1/2023;18:30:00;5660,9;21,7;180,43;;18,4;18,4;807,4;;
21/1/2023;19:30:00;5661;21,7;180,31;;18,39;18,39;807,39;;
21/1/2023;20:30:00;5660,4;21,7;181,01;;18,46;18,46;807,46;;
21/1/2023;22:30:00;5661;21,8;180,71;;18,43;18,43;807,43;;
21/1/2023;23:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
22/1/2023;0:30:00;5660,9;21,8;180,83;;18,44;18,44;807,44;;
22/1/2023;1:30:00;5660,6;21,8;181,18;;18,48;18,48;807,48;;
22/1/2023;2:30:00;5660,9;21,8;180,83;;18,44;18,44;807,44;;
22/1/2023;3:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
22/1/2023;4:30:00;5660,5;21,7;180,89;;18,45;18,45;807,45;;
22/1/2023;5:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
22/1/2023;6:30:00;5660,6;21,7;180,78;;18,43;18,43;807,43;;
22/1/2023;7:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
22/1/2023;8:30:00;5660,6;21,8;181,18;;18,48;18,48;807,48;;
22/1/2023;9:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
22/1/2023;10:30:00;5660,7;21,8;181,06;;18,46;18,46;807,46;;
22/1/2023;10:30:01;5660,7;21,8;181,06;;18,46;18,46;807,46;;
22/1/2023;11:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
22/1/2023;12:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
22/1/2023;13:30:00;5660,9;21,7;180,43;;18,4;18,4;807,4;;
22/1/2023;14:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
22/1/2023;15:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
22/1/2023;16:30:00;5660,9;21,7;180,43;;18,4;18,4;807,4;;
22/1/2023;17:30:00;5661;21,7;180,31;;18,39;18,39;807,39;;
22/1/2023;18:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
22/1/2023;19:30:00;5660,7;21,8;181,06;;18,46;18,46;807,46;;
22/1/2023;20:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
22/1/2023;21:30:00;5660,8;21,7;180,55;;18,41;18,41;807,41;;
22/1/2023;22:30:00;5660,9;21,7;180,43;;18,4;18,4;807,4;;
22/1/2023;23:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
23/1/2023;0:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
23/1/2023;1:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
23/1/2023;1:30:01;5661,2;21,7;180,08;;18,36;18,36;807,36;;
23/1/2023;2:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
23/1/2023;3:30:00;5660,7;21,8;181,06;;18,46;18,46;807,46;;
23/1/2023;4:30:00;5660,8;21,7;180,55;;18,41;18,41;807,41;;
23/1/2023;5:30:00;5661;21,8;180,71;;18,43;18,43;807,43;;
23/1/2023;6:30:00;5660,8;21,8;180,95;;18,45;18,45;807,45;;
23/1/2023;7:30:00;5660,6;21,8;181,18;;18,48;18,48;807,48;;
23/1/2023;7:30:01;5660,6;21,8;181,18;;18,48;18,48;807,48;;
23/1/2023;8:30:00;5661;21,7;180,31;;18,39;18,39;807,39;;
23/1/2023;9:30:00;5660,8;21,8;180,95;;18,45;18,45;807,45;;
23/1/2023;10:30:00;5660,6;21,8;181,18;;18,48;18,48;807,48;;
23/1/2023;11:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
23/1/2023;12:30:00;5661;21,7;180,31;;18,39;18,39;807,39;;
23/1/2023;13:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
23/1/2023;13:30:01;5661,3;21,7;179,97;;18,35;18,35;807,35;;
23/1/2023;14:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
23/1/2023;14:30:01;5661,2;21,7;180,08;;18,36;18,36;807,36;;
23/1/2023;15:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
23/1/2023;15:30:01;5661,3;21,7;179,97;;18,35;18,35;807,35;;
23/1/2023;16:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
23/1/2023;16:30:01;5661,3;21,7;179,97;;18,35;18,35;807,35;;
23/1/2023;17:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
23/1/2023;18:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
23/1/2023;20:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
23/1/2023;21:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
23/1/2023;22:30:00;5660,9;21,7;180,43;;18,4;18,4;807,4;;
23/1/2023;23:30:00;5660,8;21,7;180,55;;18,41;18,41;807,41;;
24/1/2023;0:30:00;5661;21,7;180,31;;18,39;18,39;807,39;;
24/1/2023;1:30:00;5661,1;21,8;180,6;;18,42;18,42;807,42;;
24/1/2023;2:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
24/1/2023;2:30:01;5661,2;21,7;180,08;;18,36;18,36;807,36;;
24/1/2023;3:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
24/1/2023;4:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
24/1/2023;4:30:01;5661,1;21,7;180,2;;18,38;18,38;807,38;;
24/1/2023;5:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
24/1/2023;5:30:01;5661,2;21,7;180,08;;18,36;18,36;807,36;;
24/1/2023;6:30:00;5660,7;21,7;180,66;;18,42;18,42;807,42;;
24/1/2023;7:30:00;5661;21,8;180,71;;18,43;18,43;807,43;;
24/1/2023;8:30:00;5661;21,7;180,31;;18,39;18,39;807,39;;
24/1/2023;9:30:00;5660,8;21,8;180,95;;18,45;18,45;807,45;;
24/1/2023;10:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
24/1/2023;11:30:00;5660,8;21,7;180,55;;18,41;18,41;807,41;;
24/1/2023;12:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
24/1/2023;13:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
24/1/2023;14:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
24/1/2023;14:30:01;5661,4;21,7;179,85;;18,34;18,34;807,34;;
24/1/2023;15:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
24/1/2023;16:30:00;5661;21,7;180,31;;18,39;18,39;807,39;;
24/1/2023;17:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
24/1/2023;18:30:00;5661,6;21,8;180,02;;18,36;18,36;807,36;;
24/1/2023;19:30:00;5660,9;21,7;180,43;;18,4;18,4;807,4;;
24/1/2023;20:30:00;5661;21,7;180,31;;18,39;18,39;807,39;;
24/1/2023;21:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
24/1/2023;22:30:00;5661;21,7;180,31;;18,39;18,39;807,39;;
24/1/2023;23:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
25/1/2023;3:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
25/1/2023;4:30:00;5661,5;21,8;180,13;;18,37;18,37;807,37;;
25/1/2023;5:30:00;5661,6;21,8;180,02;;18,36;18,36;807,36;;
25/1/2023;6:30:00;5661,1;21,8;180,6;;18,42;18,42;807,42;;
25/1/2023;7:30:00;5661,2;21,8;180,48;;18,4;18,4;807,4;;
25/1/2023;8:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
25/1/2023;9:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
25/1/2023;10:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
25/1/2023;11:30:00;5661,6;21,7;179,62;;18,32;18,32;807,32;;
25/1/2023;12:30:00;5661,5;21,7;179,73;;18,33;18,33;807,33;;
25/1/2023;13:30:00;5661,5;21,7;179,73;;18,33;18,33;807,33;;
25/1/2023;16:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
25/1/2023;17:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
25/1/2023;18:30:00;5661,2;21,7;180,08;;18,36;18,36;807,36;;
25/1/2023;19:30:00;5661,9;21,7;179,27;;18,28;18,28;807,28;;
25/1/2023;20:30:00;5661,5;21,7;179,73;;18,33;18,33;807,33;;
25/1/2023;21:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
25/1/2023;22:30:00;5661,4;21,8;180,25;;18,38;18,38;807,38;;
25/1/2023;23:30:00;5661,7;21,8;179,9;;18,35;18,35;807,35;;
26/1/2023;0:30:00;5661,6;21,7;179,62;;18,32;18,32;807,32;;
26/1/2023;1:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
26/1/2023;2:30:00;5661,7;21,8;179,9;;18,35;18,35;807,35;;
26/1/2023;3:30:00;5661,6;21,7;179,62;;18,32;18,32;807,32;;
26/1/2023;4:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
26/1/2023;6:30:00;5661,7;21,7;179,5;;18,3;18,3;807,3;;
26/1/2023;7:30:00;5661,7;21,7;179,5;;18,3;18,3;807,3;;
26/1/2023;8:30:00;5661,6;21,7;179,62;;18,32;18,32;807,32;;
26/1/2023;9:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
26/1/2023;10:30:00;5661,4;21,8;180,25;;18,38;18,38;807,38;;
26/1/2023;11:30:00;5660,9;21,7;180,43;;18,4;18,4;807,4;;
26/1/2023;12:30:00;5661,7;21,7;179,5;;18,3;18,3;807,3;;
26/1/2023;13:30:00;5661,1;21,7;180,2;;18,38;18,38;807,38;;
26/1/2023;14:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
26/1/2023;15:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
26/1/2023;16:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
26/1/2023;17:30:00;5661,9;21,7;179,27;;18,28;18,28;807,28;;
26/1/2023;18:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
26/1/2023;21:30:00;5661,4;21,8;180,25;;18,38;18,38;807,38;;
26/1/2023;22:30:00;5661,3;21,7;179,97;;18,35;18,35;807,35;;
26/1/2023;23:30:00;5661,7;21,7;179,5;;18,3;18,3;807,3;;
27/1/2023;0:30:00;5661,7;21,8;179,9;;18,35;18,35;807,35;;
27/1/2023;1:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
27/1/2023;2:30:00;5661,9;21,8;179,67;;18,32;18,32;807,32;;
27/1/2023;3:30:00;5661,9;21,8;179,67;;18,32;18,32;807,32;;
27/1/2023;4:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
27/1/2023;5:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
27/1/2023;6:30:00;5661,4;21,7;179,85;;18,34;18,34;807,34;;
27/1/2023;7:30:00;5661,6;21,7;179,62;;18,32;18,32;807,32;;
27/1/2023;11:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
27/1/2023;12:30:00;5661,9;21,7;179,27;;18,28;18,28;807,28;;
27/1/2023;13:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
27/1/2023;14:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
27/1/2023;15:30:00;5661,9;21,8;179,67;;18,32;18,32;807,32;;
27/1/2023;16:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
27/1/2023;17:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
27/1/2023;18:30:00;5662,3;21,8;179,21;;18,27;18,27;807,27;;
27/1/2023;19:30:00;5661,6;21,7;179,62;;18,32;18,32;807,32;;
27/1/2023;20:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
27/1/2023;21:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
27/1/2023;22:30:00;5662,3;21,8;179,21;;18,27;18,27;807,27;;
28/1/2023;1:30:00;5661,9;21,7;179,27;;18,28;18,28;807,28;;
28/1/2023;2:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
28/1/2023;3:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
28/1/2023;4:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
28/1/2023;5:30:00;5662;21,8;179,55;;18,31;18,31;807,31;;
28/1/2023;6:30:00;5661,7;21,8;179,9;;18,35;18,35;807,35;;
28/1/2023;7:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
28/1/2023;8:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
28/1/2023;9:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
28/1/2023;10:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
28/1/2023;11:30:00;5661,7;21,8;179,9;;18,35;18,35;807,35;;
28/1/2023;12:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
28/1/2023;13:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
28/1/2023;15:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
28/1/2023;16:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
28/1/2023;17:30:00;5661,8;21,8;179,79;;18,33;18,33;807,33;;
28/1/2023;18:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
28/1/2023;19:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
28/1/2023;20:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
28/1/2023;21:30:00;5661,9;21,8;179,67;;18,32;18,32;807,32;;
28/1/2023;22:30:00;5661,7;21,8;179,9;;18,35;18,35;807,35;;
28/1/2023;23:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
29/1/2023;0:30:00;5661,8;21,8;179,79;;18,33;18,33;807,33;;
29/1/2023;1:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
29/1/2023;2:30:00;5662,4;21,8;179,09;;18,26;18,26;807,26;;
29/1/2023;5:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
29/1/2023;6:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
29/1/2023;7:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
29/1/2023;8:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
29/1/2023;9:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
29/1/2023;10:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
29/1/2023;11:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
29/1/2023;12:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
29/1/2023;13:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
29/1/2023;14:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
29/1/2023;15:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
29/1/2023;16:30:00;5662,7;21,7;178,34;;18,19;18,19;807,19;;
29/1/2023;19:30:00;5662,6;21,7;178,46;;18,2;18,2;807,2;;
29/1/2023;20:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
29/1/2023;21:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
29/1/2023;22:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
29/1/2023;23:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
30/1/2023;0:30:00;5661,8;21,8;179,79;;18,33;18,33;807,33;;
30/1/2023;1:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
30/1/2023;2:30:00;5662;21,8;179,55;;18,31;18,31;807,31;;
30/1/2023;3:30:00;5662,6;21,8;178,86;;18,24;18,24;807,24;;
30/1/2023;4:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
30/1/2023;5:30:00;5662,4;21,8;179,09;;18,26;18,26;807,26;;
30/1/2023;6:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
30/1/2023;7:30:00;5662,3;21,8;179,21;;18,27;18,27;807,27;;
30/1/2023;9:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
30/1/2023;10:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
30/1/2023;11:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
30/1/2023;12:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
30/1/2023;13:30:00;5662,6;21,7;178,46;;18,2;18,2;807,2;;
30/1/2023;14:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
30/1/2023;15:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
30/1/2023;16:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
30/1/2023;17:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
30/1/2023;18:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
30/1/2023;19:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
30/1/2023;20:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
30/1/2023;23:30:00;5661,9;21,8;179,67;;18,32;18,32;807,32;;
31/1/2023;0:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
31/1/2023;1:30:00;5662;21,8;179,55;;18,31;18,31;807,31;;
31/1/2023;2:30:00;5662,5;21,8;178,97;;18,25;18,25;807,25;;
31/1/2023;3:30:00;5661,9;21,7;179,27;;18,28;18,28;807,28;;
31/1/2023;4:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
31/1/2023;5:30:00;5662,6;21,7;178,46;;18,2;18,2;807,2;;
31/1/2023;6:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
31/1/2023;7:30:00;5662,4;21,8;179,09;;18,26;18,26;807,26;;
31/1/2023;8:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
31/1/2023;9:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
31/1/2023;10:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
31/1/2023;13:30:00;5662,6;21,7;178,46;;18,2;18,2;807,2;;
31/1/2023;14:30:00;5662,7;21,7;178,34;;18,19;18,19;807,19;;
31/1/2023;15:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
31/1/2023;16:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
31/1/2023;17:30:00;5662,6;21,7;178,46;;18,2;18,2;807,2;;
31/1/2023;18:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
31/1/2023;19:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
31/1/2023;20:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
31/1/2023;21:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
31/1/2023;22:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
31/1/2023;23:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
1/2/2023;0:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
1/2/2023;1:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
1/2/2023;3:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
1/2/2023;4:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
1/2/2023;5:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
1/2/2023;6:30:00;5662,6;21,7;178,46;;18,2;18,2;807,2;;
1/2/2023;7:30:00;5661,9;21,7;179,27;;18,28;18,28;807,28;;
1/2/2023;8:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
1/2/2023;9:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
1/2/2023;10:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
1/2/2023;11:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
1/2/2023;12:30:00;5661,9;21,7;179,27;;18,28;18,28;807,28;;
1/2/2023;13:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
1/2/2023;14:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
1/2/2023;17:30:00;5662;21,8;179,55;;18,31;18,31;807,31;;
1/2/2023;18:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
1/2/2023;19:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
1/2/2023;20:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
1/2/2023;21:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
1/2/2023;22:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
1/2/2023;23:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
2/2/2023;0:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
2/2/2023;1:30:00;5662,2;21,8;179,32;;18,29;18,29;807,29;;
2/2/2023;2:30:00;5662,3;21,8;179,21;;18,27;18,27;807,27;;
2/2/2023;3:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
2/2/2023;4:30:00;5661,6;21,7;179,62;;18,32;18,32;807,32;;
2/2/2023;7:30:00;5661,7;21,7;179,5;;18,3;18,3;807,3;;
2/2/2023;8:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
2/2/2023;9:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
2/2/2023;10:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
2/2/2023;11:30:00;5661,7;21,7;179,5;;18,3;18,3;807,3;;
2/2/2023;12:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
2/2/2023;13:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
2/2/2023;14:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
2/2/2023;15:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
2/2/2023;16:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
2/2/2023;17:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
2/2/2023;18:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
2/2/2023;21:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
2/2/2023;22:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
2/2/2023;23:30:00;5662,1;21,7;179,04;;18,26;18,26;807,26;;
3/2/2023;0:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
3/2/2023;1:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
3/2/2023;2:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
3/2/2023;3:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
3/2/2023;4:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
3/2/2023;5:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
3/2/2023;6:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
3/2/2023;7:30:00;5662,3;21,8;179,21;;18,27;18,27;807,27;;
3/2/2023;8:30:00;5661,7;21,7;179,5;;18,3;18,3;807,3;;
3/2/2023;9:30:00;5661,9;21,8;179,67;;18,32;18,32;807,32;;
3/2/2023;11:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
3/2/2023;12:30:00;5662;21,7;179,15;;18,27;18,27;807,27;;
3/2/2023;13:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
3/2/2023;14:30:00;5662,6;21,7;178,46;;18,2;18,2;807,2;;
3/2/2023;15:30:00;5662,3;21,8;179,21;;18,27;18,27;807,27;;
3/2/2023;16:30:00;5662,3;21,7;178,81;;18,23;18,23;807,23;;
3/2/2023;17:30:00;5662,5;21,7;178,57;;18,21;18,21;807,21;;
3/2/2023;18:30:00;5662,3;21,8;179,21;;18,27;18,27;807,27;;
3/2/2023;19:30:00;5661,8;21,7;179,39;;18,29;18,29;807,29;;
3/2/2023;20:30:00;5662,2;21,7;178,92;;18,25;18,25;807,25;;
3/2/2023;21:30:00;5662,2;21,8;179,32;;18,29;18,29;807,29;;
3/2/2023;22:30:00;5662,1;21,8;179,44;;18,3;18,3;807,3;;
3/2/2023;23:30:00;5662,4;21,7;178,69;;18,22;18,22;807,22;;
